Date,Open,High,Low,Close,Adj Close,Volume
2017-07-03,7.120000,7.300000,6.500000,6.790000,6.790000,4224600
2017-07-10,6.810000,7.180000,6.810000,7.070000,7.070000,4530800
2017-07-17,7.050000,7.340000,6.895000,7.290000,7.290000,4083500
2017-07-24,7.350000,7.640000,7.250000,7.480000,7.480000,5505500
2017-07-31,7.460000,7.560000,6.950000,7.270000,7.270000,3695800
2017-08-07,7.250000,7.480000,6.500000,6.820000,6.820000,7335000
2017-08-14,6.850000,7.100000,6.510000,6.850000,6.850000,3119800
2017-08-21,6.830000,7.780000,6.600000,6.910000,6.910000,7217200
2017-08-28,6.940000,7.030000,6.520000,6.770000,6.770000,4068800
2017-09-04,6.750000,7.210000,6.720000,7.040000,7.040000,3887700
2017-09-11,7.000000,7.080000,6.625000,6.720000,6.720000,3992300
2017-09-18,6.750000,6.800000,4.210000,5.590000,5.590000,11373400
2017-09-25,5.600000,5.710000,5.129000,5.550000,5.550000,6061700
2017-10-02,5.490000,5.720000,5.410000,5.580000,5.580000,3263200
2017-10-09,5.580000,5.680000,5.380000,5.520000,5.520000,3342500
2017-10-16,5.520000,5.700000,5.370000,5.570000,5.570000,4066400
2017-10-23,5.550000,5.680000,5.310000,5.620000,5.620000,4080000
2017-10-30,5.580000,5.920000,5.550000,5.650000,5.650000,4917400
2017-11-06,5.750000,6.730000,5.640000,5.830000,5.830000,8254500
2017-11-13,5.900000,6.250000,5.870000,6.050000,6.050000,4150300
2017-11-20,5.980000,6.080000,5.750000,5.930000,5.930000,2273700
2017-11-27,5.970000,6.090000,5.320000,5.440000,5.440000,6259000
2017-12-04,5.490000,5.780000,5.440000,5.730000,5.730000,3684100
2017-12-11,5.740000,6.100000,5.590000,6.060000,6.060000,6248000
2017-12-18,6.080000,6.140000,5.970000,6.020000,6.020000,3708500
2017-12-25,6.010000,6.090000,5.780000,5.900000,5.900000,2881100
2018-01-01,5.880000,6.140000,5.880000,6.010000,6.010000,3466000
2018-01-08,6.000000,6.430000,5.920000,6.360000,6.360000,4393100
2018-01-15,6.370000,6.410000,5.775000,5.940000,5.940000,4772500
2018-01-22,5.940000,6.570000,5.873000,6.330000,6.330000,8291200
2018-01-29,6.350000,6.780000,5.780000,5.820000,5.820000,6474300
2018-02-05,5.790000,5.890000,5.080000,5.370000,5.370000,6871100
2018-02-12,5.840000,6.880000,5.640000,6.780000,6.780000,11541300
2018-02-19,6.800000,7.299000,6.350000,6.865000,6.865000,8592100
2018-02-26,6.910000,7.149000,6.510000,7.060000,7.060000,8327300
2018-03-05,7.030000,7.440000,6.640000,7.150000,7.150000,18151000
2018-03-12,7.150000,7.700000,7.150000,7.660000,7.660000,10493300
2018-03-19,7.640000,8.950000,7.494000,8.430000,8.430000,17587500
2018-03-26,8.550000,9.230000,8.454000,8.930000,8.930000,10940000
2018-04-02,8.900000,10.160000,8.390000,8.520000,8.520000,21433400
2018-04-09,8.510000,8.730000,8.010000,8.500000,8.500000,10034100
2018-04-16,8.500000,9.480000,8.430000,9.270000,9.270000,7530600
2018-04-23,9.440000,9.450000,8.690000,9.250000,9.250000,7361100
2018-04-30,9.270000,9.390000,8.800000,8.980000,8.980000,10569400
2018-05-07,9.030000,11.770000,8.970000,10.690000,10.690000,23153700
2018-05-14,10.830000,11.350000,10.410000,10.980000,10.980000,13925700
2018-05-21,11.000000,11.140000,10.670000,10.910000,10.910000,7143600
2018-05-28,10.760000,12.395000,10.760000,12.270000,12.270000,13733000
2018-06-04,12.300000,13.000000,11.750000,12.690000,12.690000,13222800
2018-06-11,12.760000,14.350000,12.540000,13.630000,13.630000,16846600
2018-06-18,13.420000,14.126000,13.180000,13.870000,13.870000,7786400
2018-06-25,13.810000,13.820000,12.700000,13.150000,13.150000,7678900
2018-07-02,13.570000,15.510000,13.000000,15.490000,15.490000,11896600
2018-07-09,15.620000,16.100000,15.170000,15.750000,15.750000,10797300
2018-07-16,15.850000,16.445000,14.200000,14.380000,14.380000,10859500
2018-07-23,14.390000,15.500000,14.300000,14.610000,14.610000,6834600
2018-07-30,14.530000,14.960000,13.420000,13.840000,13.840000,8544600
2018-08-06,13.840000,14.840000,11.800000,13.290000,13.290000,15718300
2018-08-13,13.260000,13.600000,12.500000,12.970000,12.970000,13827100
2018-08-20,13.030000,14.420000,12.860000,14.160000,14.160000,10323600
2018-08-27,14.120000,14.340000,13.010000,13.120000,13.120000,9149600
2018-09-03,13.100000,13.330000,12.180000,12.260000,12.260000,5439100
2018-09-10,12.260000,13.380000,11.910000,13.130000,13.130000,8304800
2018-09-17,13.070000,13.190000,12.480000,12.500000,12.500000,6466000
2018-09-24,12.500000,12.810000,11.900000,12.440000,12.440000,8313200
2018-10-01,12.480000,13.767000,11.980000,12.480000,12.480000,9321600
2018-10-08,12.350000,12.410000,10.955000,12.220000,12.220000,7289400
2018-10-15,12.110000,13.265000,12.020000,12.730000,12.730000,5984600
2018-10-22,12.730000,12.980000,11.300000,11.440000,11.440000,6368900
2018-10-29,11.560000,13.200000,11.260000,13.120000,13.120000,5637100
2018-11-05,13.000000,13.500000,12.210000,12.300000,12.300000,6683400
2018-11-12,12.300000,13.180000,12.020000,13.070000,13.070000,5773900
2018-11-19,12.770000,12.980000,11.600000,12.420000,12.420000,4042700
2018-11-26,12.600000,14.731000,12.520000,14.650000,14.650000,11565300
2018-12-03,15.000000,15.000000,13.710000,13.960000,13.960000,6220200
2018-12-10,13.960000,14.870000,12.710000,13.020000,13.020000,6215700
2018-12-17,12.760000,13.515000,8.810000,10.900000,10.900000,13756800
2018-12-24,10.430000,11.200000,9.950000,10.600000,10.600000,6038500
2018-12-31,10.720000,11.060000,9.560000,10.380000,10.380000,6238900
2019-01-07,10.370000,11.740000,10.150000,11.650000,11.650000,6473200
2019-01-14,11.540000,12.230000,11.400000,12.160000,12.160000,4309500
2019-01-21,12.070000,12.307000,11.690000,12.190000,12.190000,2861400
2019-01-28,11.990000,13.640000,11.930000,13.320000,13.320000,5426600
2019-02-04,13.320000,14.771000,13.210000,14.680000,14.680000,5606300
2019-02-11,14.740000,15.440000,14.360000,15.260000,15.260000,6006000
2019-02-18,15.500000,15.940000,15.220000,15.820000,15.820000,5006400
2019-02-25,16.000000,16.250000,15.210000,15.960000,15.960000,8659700
2019-03-04,16.100000,17.091999,14.260000,14.730000,14.730000,9390600
2019-03-11,14.770000,15.127000,14.350000,14.770000,14.770000,5188400
2019-03-18,14.800000,15.130000,14.230000,14.250000,14.250000,4996000
2019-03-25,14.200000,14.480000,13.730000,14.060000,14.060000,4089400
2019-04-01,14.240000,15.400000,13.950000,15.240000,15.240000,4233100
2019-04-08,15.200000,16.170000,14.920000,15.680000,15.680000,4505700
2019-04-15,15.630000,16.740000,15.490000,16.270000,16.270000,3213300
2019-04-22,16.200001,17.440001,15.900000,17.100000,17.100000,4441200
2019-04-29,17.180000,17.309999,14.790000,16.000000,16.000000,6622400
2019-05-06,15.600000,16.959999,14.105000,15.070000,15.070000,7887200
2019-05-13,14.830000,16.200001,14.160000,15.800000,15.800000,5733000
2019-05-20,15.500000,16.889999,15.215000,15.640000,15.640000,4980300
2019-05-27,14.950000,16.129999,14.920000,15.660000,15.660000,3330100
2019-06-03,15.660000,16.760000,15.570000,16.340000,16.340000,3945000
2019-06-10,16.469999,17.000000,16.100000,16.459999,16.459999,4416200
2019-06-17,16.430000,19.280001,16.270000,18.520000,18.520000,13120500
2019-06-24,18.700001,18.945000,18.010000,18.760000,18.760000,12980500
2019-07-01,19.110001,20.670000,18.740000,20.209999,20.209999,11490600
2019-07-08,20.100000,20.250000,19.299999,19.910000,19.910000,5667400
2019-07-15,19.920000,21.420000,19.500000,19.770000,19.770000,8123100
2019-07-22,19.799999,20.280001,17.580000,18.770000,18.770000,8687700
2019-07-29,18.690001,20.809999,17.600000,19.490000,19.490000,11298200
2019-08-05,18.610001,20.200001,16.030001,16.360001,16.360001,16918600
2019-08-12,16.230000,16.530001,14.590000,15.390000,15.390000,12000800
2019-08-19,15.690000,16.299999,14.550000,14.660000,14.660000,7716900
2019-08-26,14.900000,15.452000,14.600000,15.330000,15.330000,6828600
2019-09-02,15.310000,15.800000,14.675000,15.030000,15.030000,4754400
2019-09-09,15.050000,16.150000,14.620000,15.960000,15.960000,7351900
2019-09-16,15.960000,17.695000,15.920000,17.299999,17.299999,9923400
2019-09-23,17.219999,17.700001,15.860000,16.139999,16.139999,12934700
2019-09-30,16.209999,17.120001,15.020000,16.219999,16.219999,6891000
2019-10-07,16.160000,17.950001,15.910000,17.510000,17.510000,8014300
2019-10-14,17.469999,17.549999,16.570000,17.000000,17.000000,5224800
2019-10-21,17.160000,17.340000,15.096000,15.240000,15.240000,7912400
2019-10-28,15.430000,16.145000,15.300000,15.590000,15.590000,5570600
2019-11-04,15.800000,15.940000,14.460000,14.740000,14.740000,8764000
2019-11-11,14.850000,15.260000,12.900000,14.710000,14.710000,16945300
2019-11-18,14.640000,14.710000,13.260000,13.490000,13.490000,8764300
2019-11-25,13.500000,14.250000,13.470000,13.880000,13.880000,4125800
2019-12-02,13.890000,13.955000,13.100000,13.620000,13.620000,6043300
2019-12-09,13.520000,14.340000,13.120000,13.940000,13.940000,8645100
2019-12-16,13.960000,14.905000,13.940000,14.370000,14.370000,10784100
2019-12-23,14.500000,14.710000,14.085000,14.160000,14.160000,3392900
2019-12-30,14.160000,14.515000,13.590000,14.370000,14.370000,4935800
2020-01-06,14.240000,15.190000,13.660000,14.910000,14.910000,6850500
2020-01-13,14.900000,17.469999,14.760000,17.180000,17.180000,11044400
2020-01-20,17.209999,17.540001,16.385000,16.790001,16.790001,6225500
2020-01-27,16.400000,17.930000,16.200001,17.030001,17.030001,14347100
2020-02-03,17.059999,19.434999,16.950001,18.950001,18.950001,27953100
2020-02-10,18.889999,21.565001,18.889999,21.420000,21.420000,13726300
2020-02-17,21.360001,23.660000,21.059999,21.950001,21.950001,18173500
2020-02-24,20.750000,22.870001,16.250000,19.340000,19.340000,18513100
2020-03-02,19.459999,21.629999,18.340000,20.219999,20.219999,13061100
2020-03-09,17.750000,18.620001,10.250000,11.200000,11.200000,21016300
2020-03-16,9.840000,10.720000,7.835000,8.360000,8.360000,22883700
2020-03-23,8.430000,13.570000,7.835000,10.220000,10.220000,16419200
2020-03-30,10.320000,10.548000,8.750000,8.850000,8.850000,10719300
2020-04-06,9.470000,12.640000,9.390000,11.730000,11.730000,10228600
2020-04-13,11.620000,12.130000,10.835000,11.870000,11.870000,10829000
2020-04-20,11.520000,13.500000,11.420000,12.940000,12.940000,11262000
2020-04-27,13.130000,14.870000,12.600000,12.960000,12.960000,9814500
2020-05-04,12.610000,15.350000,12.430000,14.770000,14.770000,12015900
2020-05-11,14.570000,15.065000,12.650000,14.070000,14.070000,10025500
2020-05-18,14.740000,16.480000,14.630000,15.860000,15.860000,8472900
2020-05-25,16.500000,17.135000,15.360000,16.700001,16.700001,6560000
2020-06-01,16.600000,19.379999,16.420000,18.690001,18.690001,7949400
2020-06-08,19.000000,19.715000,16.500000,17.930000,17.930000,6474400
2020-06-15,17.549999,20.665001,17.389999,19.895000,19.895000,9440700
2020-06-22,19.940001,20.379999,18.427999,18.580000,18.580000,7201100
2020-06-29,18.830000,20.559999,18.465000,20.000000,20.000000,5482400
2020-07-06,20.610001,28.910000,20.530001,28.885000,28.885000,41328600
2020-07-13,29.230000,37.459999,28.290001,36.810001,36.810001,41874900
2020-07-20,36.650002,42.799999,36.480000,40.990002,40.990002,27744300
2020-07-27,41.439999,43.180000,35.790001,36.689999,36.689999,42463000
2020-08-03,37.180000,48.299999,36.180000,46.000000,46.000000,24719300
2020-08-10,45.389999,48.060001,41.924999,45.630001,45.630001,18569400
2020-08-17,46.189999,49.419998,44.650002,48.230000,48.230000,17342400
2020-08-24,48.799999,55.790001,48.176998,55.509998,55.509998,18257000
2020-08-31,55.410000,59.000000,42.610001,49.224998,49.224998,23143700
2020-09-07,46.430000,57.570000,46.430000,55.880001,55.880001,15849400
2020-09-14,56.330002,63.919998,55.689999,60.860001,60.860001,26738500
2020-09-21,58.650002,66.570000,56.009998,66.459999,66.459999,21195200
2020-09-28,67.889999,82.419998,66.779999,76.449997,76.449997,43907900
2020-10-05,78.000000,82.370003,68.800003,71.430000,71.430000,48018100
2020-10-12,72.099998,72.183998,60.525002,62.389999,62.389999,49924400
2020-10-19,63.349998,64.680000,54.449001,56.029999,56.029999,34407200
2020-10-26,55.279999,57.490002,50.259998,52.020000,52.020000,23665300
2020-11-02,52.950001,61.200001,49.209000,57.730000,57.730000,34407400
2020-11-09,61.200001,61.240002,52.259998,55.400002,55.400002,32585600
2020-11-16,55.119999,62.869999,54.250000,61.439999,61.439999,24627400
2020-11-23,62.750000,69.440002,60.549999,66.750000,66.750000,20688900
2020-11-30,67.809998,68.500000,56.669998,57.709999,57.709999,21206200
2020-12-07,57.709999,62.259998,56.060001,58.279999,58.279999,17803300
2020-12-14,59.200001,67.089996,57.090000,62.700001,62.700001,35824800
2020-12-21,61.599998,71.360001,61.111000,68.620003,68.620003,22623900
2020-12-28,71.000000,74.139999,63.520000,69.379997,69.379997,16172400
2021-01-04,70.680000,96.724998,68.290001,96.500000,96.500000,37875900
2021-01-11,91.550003,100.930000,83.599998,84.250000,84.250000,27722600
2021-01-18,87.000000,89.510002,79.410004,86.389999,86.389999,25636100
2021-01-25,85.004997,87.559998,68.160004,69.269997,69.269997,30648900
2021-02-01,70.519997,78.669998,68.199997,75.080002,75.080002,26111900
2021-02-08,75.910004,83.849998,74.410004,83.680000,83.680000,20469900
2021-02-15,84.269997,84.809998,66.550003,68.500000,68.500000,27137300
2021-02-22,66.900002,68.000000,56.347000,62.580002,62.580002,34178800
2021-03-01,65.220001,68.879997,46.880001,52.470001,52.470001,31540500
2021-03-08,51.740002,63.520000,47.419998,62.290001,62.290001,33512100
2021-03-15,61.810001,63.970001,50.349998,55.580002,55.580002,28957100
2021-03-22,57.000000,61.470001,50.159000,57.090000,57.090000,29484300
2021-03-29,55.820000,64.620003,51.002998,59.130001,59.130001,23882500
2021-04-05,59.980000,60.189999,51.320000,51.599998,51.599998,23237700
2021-04-12,51.049999,53.000000,46.200001,52.160000,52.160000,31417400
2021-04-19,51.380001,56.220001,46.099998,55.689999,55.689999,30579100
2021-04-26,56.200001,57.849998,48.480000,49.000000,49.000000,24121000
2021-05-03,49.520000,49.919998,40.965000,45.639999,45.639999,46849300
2021-05-10,45.200001,45.200001,37.419998,41.419998,41.419998,39718800
2021-05-17,40.439999,46.509998,38.099998,45.970001,45.970001,31042600
2021-05-24,46.252998,47.750000,43.660000,44.720001,44.720001,24667300
2021-05-31,44.529999,45.599998,41.110001,42.310001,42.310001,20944100
2021-06-07,42.240002,46.189999,41.049999,44.959999,44.959999,25624800
2021-06-14,45.389999,52.820000,42.970001,52.709999,52.709999,67290000
2021-06-21,51.700001,56.880001,48.619999,54.380001,54.380001,70111000
2021-06-28,56.310001,59.939999,54.360001,56.820000,56.820000,29426600
2021-07-05,56.650002,58.860001,49.270000,52.580002,52.580002,22501500
2021-07-12,53.520000,55.650002,45.770000,46.349998,46.349998,31818000
2021-07-19,44.584999,53.419998,43.939999,50.619999,50.619999,25060900
2021-07-26,50.153000,54.331001,47.770000,52.619999,52.619999,14592300
