Date,Open,High,Low,Close,Adj Close,Volume
2019-12-02,74.059998,74.500000,62.110001,62.740002,62.740002,22585500
2019-12-09,62.389999,67.269997,62.020000,63.540001,63.540001,18622100
2019-12-16,63.590000,68.480003,63.560001,66.930000,66.930000,11632700
2019-12-23,67.019997,68.190002,65.739998,66.639999,66.639999,4569100
2019-12-30,66.559998,69.235001,65.519997,67.279999,67.279999,4957500
2020-01-06,66.629997,74.000000,65.811996,73.089996,73.089996,17046400
2020-01-13,73.889999,78.790001,72.260002,75.559998,75.559998,13575800
2020-01-20,75.559998,77.120003,72.375000,73.000000,73.000000,6047500
2020-01-27,71.330002,76.669998,70.260002,76.300003,76.300003,8669400
2020-02-03,77.690002,93.300003,77.510002,88.639999,88.639999,33726500
2020-02-10,89.089996,91.930000,86.519997,90.949997,90.949997,12176000
2020-02-17,93.019997,110.750000,92.400002,101.760002,101.760002,30214400
2020-02-24,97.800003,121.930000,97.019997,105.000000,105.000000,67595100
2020-03-02,109.349998,129.830002,102.500000,114.320000,114.320000,84418800
2020-03-09,105.000000,116.500000,100.879997,107.470001,107.470001,58723400
2020-03-16,105.000000,135.979996,102.000000,130.550003,130.550003,79647500
2020-03-23,141.996994,164.940002,133.880005,151.699997,151.699997,87350400
2020-03-30,160.759995,161.690002,114.500000,128.199997,128.199997,76791100
2020-04-06,113.629997,125.877998,108.529999,124.510002,124.510002,87301400
2020-04-13,127.000000,154.250000,125.603996,150.059998,150.059998,67751500
2020-04-20,153.300003,181.500000,138.360001,158.800003,158.800003,93422400
2020-04-27,156.589996,167.850006,132.669998,138.559998,138.559998,85784100
2020-05-04,140.770004,162.000000,140.449997,155.399994,155.399994,38052800
2020-05-11,159.429993,175.440002,158.000000,174.830002,174.830002,43597600
2020-05-18,170.029999,177.800003,162.641998,171.059998,171.059998,34831300
2020-05-25,169.100006,179.990005,149.160004,179.479996,179.479996,38372800
2020-06-01,183.179993,224.460007,183.000000,207.600006,207.600006,130149200
2020-06-08,204.350006,232.000000,198.660004,219.520004,219.520004,56616600
2020-06-15,227.839996,243.880005,226.380005,243.479996,243.479996,56415100
2020-06-22,247.464996,261.619995,247.289993,256.799988,256.799988,54381400
2020-06-29,254.970001,263.799988,243.589996,261.739990,261.739990,27174200
2020-07-06,265.000000,278.160004,258.100006,275.869995,275.869995,37833600
2020-07-13,278.630005,281.000000,240.449997,246.539993,246.539993,34126400
2020-07-20,246.487000,271.350006,237.199997,246.559998,246.559998,28015700
2020-07-27,249.279999,259.929993,239.320007,253.910004,253.910004,21333400
2020-08-03,256.829987,275.093994,252.789993,258.730011,258.730011,23009100
2020-08-10,259.140015,261.440002,230.000000,244.910004,244.910004,27781600
2020-08-17,248.699997,295.970001,248.509995,289.679993,289.679993,34718700
2020-08-24,293.000000,303.579987,274.105988,299.269989,299.269989,27661400
2020-08-31,304.010010,478.000000,301.269989,369.890015,369.890015,129095500
2020-09-07,350.700012,407.820007,345.679993,383.000000,383.000000,46522000
2020-09-14,391.744995,442.000000,386.130005,438.730011,438.730011,54774600
2020-09-21,434.000000,529.739990,434.000000,496.500000,496.500000,91139100
2020-09-28,502.410004,519.770020,462.000000,482.230011,482.230011,62454700
2020-10-05,493.970001,498.899994,473.222992,492.410004,492.410004,30994700
2020-10-12,501.429993,565.450012,490.477997,559.000000,559.000000,54496300
2020-10-19,572.500000,588.840027,503.470001,511.519989,511.519989,49984800
2020-10-26,520.489014,553.859009,457.019989,460.910004,460.910004,44023900
2020-11-02,462.290009,505.880005,440.000000,500.109985,500.109985,33243300
2020-11-09,433.000000,446.470001,366.279999,403.579987,403.579987,82118700
2020-11-16,382.600006,445.299988,375.100006,439.600006,439.600006,50594300
2020-11-23,432.010010,472.040009,417.880005,471.609985,471.609985,30674500
2020-11-30,485.700012,486.829987,394.570007,410.010010,410.010010,59200800
2020-12-07,411.000000,419.500000,380.269989,397.010010,397.010010,27952900
2020-12-14,388.950012,410.320007,376.679993,406.010010,406.010010,26090600
2020-12-21,418.070007,427.759003,375.000000,375.170013,375.170013,26173500
2020-12-28,370.399994,373.279999,336.100006,337.320007,337.320007,27569300
2021-01-04,340.399994,365.010010,339.200012,349.609985,349.609985,31316800
2021-01-11,344.980011,404.440002,331.100006,384.529999,384.529999,48461800
2021-01-18,391.010010,399.529999,372.029999,383.399994,383.399994,19395700
2021-01-25,388.989990,398.799988,358.619995,372.070007,372.070007,22220100
2021-02-01,369.000000,420.000000,368.130005,419.589996,419.589996,22944300
2021-02-08,420.739990,443.750000,406.500000,433.109985,433.109985,19165600
2021-02-15,438.796997,451.769989,414.000000,417.260010,417.260010,13096000
2021-02-22,408.500000,411.720001,351.809998,373.609985,373.609985,22628400
2021-03-01,388.660004,440.000000,314.380005,337.429993,337.429993,62310900
2021-03-08,334.989990,357.398010,309.000000,346.390015,346.390015,24210500
2021-03-15,347.075989,355.489990,313.630005,326.260010,326.260010,19330400
2021-03-22,329.450012,347.399994,306.750000,319.950012,319.950012,20380800
2021-03-29,317.070007,338.910004,302.320007,326.230011,326.230011,11505600
2021-04-05,327.829987,333.989990,313.100006,322.649994,322.649994,17027500
2021-04-12,318.100006,345.019989,315.190002,329.950012,329.950012,16944800
2021-04-19,327.519989,338.549988,313.500000,336.880005,336.880005,13114500
2021-04-26,337.510010,341.679993,317.239990,319.570007,319.570007,11206200
2021-05-03,320.239990,321.125000,285.609985,295.239990,295.239990,14378500
2021-05-10,293.010010,309.179993,273.200012,307.890015,307.890015,18977800
2021-05-17,304.829987,329.450012,299.000000,316.399994,316.399994,13032600
2021-05-24,318.519989,336.329987,316.079987,331.529999,331.529999,12757200
2021-05-31,333.329987,338.989990,318.250000,336.000000,336.000000,21571400
2021-06-07,332.670013,367.959991,330.230011,366.399994,366.399994,19695200
2021-06-14,361.869995,379.890015,355.410004,374.239990,374.239990,16687100
2021-06-21,368.779999,382.709991,363.290009,372.470001,372.470001,12340900
2021-06-28,375.940002,398.720001,374.500000,388.890015,388.890015,11825000
2021-07-05,392.579987,406.480011,377.500000,385.079987,385.079987,10129500
2021-07-12,385.410004,390.880005,354.339996,361.970001,361.970001,10544000
2021-07-19,356.329987,367.100006,343.820007,359.230011,359.230011,20770900
2021-07-26,366.480011,396.894989,357.869995,386.019989,386.019989,15436600
